PRT_ID;AREA;INT_SQFT;DIST_MAINROAD;N_BEDROOM;N_BATHROOM;N_ROOM;SALE_COND;PARK_FACIL;DATE_BUILD;BUILDTYPE;UTILITY_AVAIL;STREET;MZZONE;QS_ROOMS;QS_BATHROOM;QS_BEDROOM;QS_OVERALL
P08455;Chrompet;980;18;1;1;3;AbNormal;Yes;03/01/1974;House;NoSeWa;Gravel;RH;3.1;4.7;3.9;3.98
P07475;Velachery;1590;106;2;1;4;Partial;Yes;04/11/1982;House;NoSewr ;Gravel;RH;2.3;3.3;3.7;3.17
P03491;Karapakkam;1617;53;2;2;4;AdjLand;Yes;28/03/1965;Others;ELO;Gravel;RL;3.9;4.7;4.7;4.46
P03745;KK Nagar;1710;130;2;1;4;Family;Yes;20/01/2004;House;NoSewr ;Paved;RM;2.4;3.5;2.8;2.89
P04779;Karapakkam;836;66;1;1;2;Normal Sale;No;06/07/1988;Others;NoSewr ;No Access;A;3.9;3.4;4.9;4.15
P04691;Karapakkam;774;78;1;1;2;Normal Sale;No;22/07/1989;House;ELO;Gravel;C;2.9;4.3;2;2.96
P06248;Karapakkam;849;173;1;1;2;Partial;Yes;08/10/1972;Commercial;NoSeWa;Paved;A;2.8;2.5;4.6;3.43
P01405;Anna Nagar;1599;29;1;1;4;Normal Sale;No;10/06/1973;House;ELO;Gravel;RL;2.4;4.1;3.2;3.145
P01232;Chrompet;942;44;1;1;3;AdjLand;No;16/10/1982;House;NoSeWa;No Access;RM;2.3;2.4;4.3;2.94
P04899;Karapakkam;1675;185;2;2;4;AdjLand;Yes;09/06/2005;Others;AllPub;Paved;RL;4.6;3.7;3.6;3.93
P07414;Chrompet;987;163;1;1;3;Partial;Yes;24/11/1989;Others;NoSewr ;Paved;RM;2.9;3;2;2.67
P01526;KK Nagar;1507;88;2;1;4;AbNormal;Yes;26/03/2005;Commercial;NoSewr ;Gravel;RM;2.1;2.5;4.2;3.06
P07023;Adyar;1010;121;1;1;3;Partial;Yes;25/03/1989;Others;NoSeWa;No Access;RM;3.6;3.7;3.6;3.62
P03347;Karapakkam;662;148;1;1;2;Partial;No;19/04/1973;Commercial;NoSeWa;No Access;C;4.7;3.3;2.5;3.4
P06718;KK Nagar;1651;182;2;1;4;Normal Sale;No;22/06/1986;Commercial;AllPub;Paved;RM;3.5;2.3;2.8;2.86
P09625;Velachery;1644;75;2;1;4;AdjLand;Yes;25/06/1983;House;AllPub;No Access;A;3.5;5;4.6;4.51
P09944;Velachery;1662;135;2;1;4;AbNormal;Yes;16/08/1957;Commercial;NoSeWa;Gravel;C;2.1;2.5;3.3;2.64
P05245;Karapakkam;940;167;1;1;3;AdjLand;No;15/04/1961;House;AllPub;Paved;RH;2.7;2.7;4.1;3.26
P04432;Velachery;1637;192;2;1;4;AbNormal;Yes;05/09/1995;Others;AllPub;Paved;A;3.6;4.7;4.4;4.34
P02272;KK Nagar;1854;139;3;2;5;Partial;Yes;04/11/2002;Others;NoSewr ;Paved;RH;3.1;3;4.9;3.79
P00212;Chrompet;1019;16;1;1;3;Normal Sale;Yes;24/09/1993;Others;AllPub;Gravel;RL;2.7;2.3;2.4;2.45
P07633;KK Nagar;1925;125;3;2;5;Partial;No;23/09/1982;House;NoSeWa;Paved;RL;3.8;4.7;4.1;4.19
P09030;Velachery;1544;196;2;1;4;Family;Yes;13/05/1982;Commercial;AllPub;No Access;C;3.1;4.8;3.1;3.87
P07469;KK Nagar;1630;148;2;1;4;AbNormal;No;03/11/1996;Commercial;NoSewr ;Paved;RL;4.3;2.7;2;2.9
P06076;Velachery;1707;94;2;1;4;AdjLand;No;10/11/1957;Commercial;NoSeWa;Gravel;I;4.6;4.3;4.6;4.47
P07997;KK Nagar;2113;158;3;2;5;Partial;No;01/06/1991;Commercial;NoSewr ;Gravel;RH;3.8;2.9;3.7;3.49
P00225;Anna Nagar;2000;102;2;1;5;Family;No;19/09/1972;Commercial;ELO;Paved;RL;3.9;5;3.1;
P05524;Anna Nagar;1730;129;1;1;4;Partial;No;18/02/1976;House;AllPub;Gravel;RL;3.8;4.1;4.9;4.315
P00231;Chrompet;702;62;1;1;2;Family;No;10/09/1995;Commercial;NoSewr ;Paved;RH;4.1;3.5;2.6;3.41
P04736;Chrompet;770;132;1;1;2;Partial;No;15/07/1977;Commercial;NoSeWa;No Access;RL;2.9;4.3;2.6;3.37
P05101;Velachery;1662;50;2;1;4;Normal Sale;Yes;08/05/1983;Commercial;ELO;Gravel;A;2.3;2.8;2.7;
P07335;T Nagar;1539;100;1;1;4;Family;No;25/12/1976;Commercial;NoSeWa;Gravel;RH;2.1;5;3;3.23
P04708;Karapakkam;1327;124;1;1;3;Normal Sale;Yes;19/07/1990;Commercial;NoSeWa;Gravel;A;4.1;4.1;2;3.26
P03237;Adyar;807;68;1;1;3;Family;Yes;05/05/1987;Others;ELO;Paved;C;4.3;3.4;3.7;3.82
P08228;Chrompet;1228;100;2;1;4;AbNormal;No;24/03/1983;Others;ELO;Gravel;RL;5;2.2;4.9;3.85
P07579;Chrompet;715;39;1;1;2;Normal Sale;Yes;05/10/1981;House;NoSewr ;No Access;RL;3;4.5;4.1;3.93
P05144;Chrompet;1104;32;1;1;3;Family;Yes;24/04/1998;Commercial;NoSewr ;Paved;RM;4.9;3.1;2.3;3.4
P00097;Chrompet;1254;109;2;1;4;Family;No;19/12/1993;Others;NoSewr ;No Access;RL;2.1;2;2.9;2.3
P07995;Adyar;833;130;1;1;3;Partial;No;30/05/1998;Commercial;AllPub;No Access;RM;2.8;4.7;2;2.78
P07867;KK Nagar;2481;129;4;2;6;AdjLand;Yes;13/07/1995;House;NoSeWa;Gravel;RM;4.8;5;4.1;4.58
P09440;Velachery;1544;185;2;1;4;AdjLand;Yes;18/12/1954;House;NoSewr ;No Access;C;3;4;3.1;3.48
P06009;KK Nagar;2443;118;4;2;6;Normal Sale;No;16/11/1989;House;AllPub;Paved;RL;2;4.7;3.7;3.49
P07011;KK Nagar;1300;97;1;1;3;AdjLand;Yes;29/03/1994;Commercial;NoSeWa;Paved;RM;4.1;2.9;4.4;3.86
P04406;Chrompet;765;22;1;1;2;Partial;No;13/09/1990;House;NoSewr ;No Access;RH;3.7;3.5;4.8;3.95
P07020;Adyar;1100;135;1;1;3;Partial;Yes;29/03/1976;Others;AllPub;No Access;RM;4.9;2.7;3.4;3.71
P01145;Anna Nagar;1552;18;1;1;4;Partial;No;10/12/1968;Commercial;NoSeWa;Gravel;RL;4.1;4.3;2.3;3.43
P00315;Chrompet;1248;77;2;1;4;Family;No;12/07/1994;House;AllPub;Gravel;RL;4.7;2.3;5;3.83
P05781;Karapakkam;1085;169;1;1;3;Ab Normal;No;30/12/1982;Others;ELO;No Access;C;2.3;2.7;3;2.7
P00312;Chrompet;721;118;1;1;2;Family;Yes;17/07/1982;Others;NoSeWa;No Access;RM;2.4;3.9;2.9;3.15
P08504;Anna Nagar;1829;121;2;1;5;Normal Sale;No;14/12/1972;Commercial;ELO;No Access;RM;3.2;3.9;3.9;3.655
P05254;KK Nagar;2156;91;3;2;5;AbNormal;Yes;06/04/1995;Others;NoSeWa;Paved;RL;2.9;3.9;3.8;3.56
P09570;Velachery;1930;140;3;2;5;AdjLand;No;09/10/1962;Others;ELO;Gravel;RM;3.9;2.2;3;2.87
P04087;KK Nagar;1937;4;3;2;5;Family;Yes;12/11/2004;Others;AllPub;Paved;RM;4.3;3;4.4;3.95
P00629;Anna Nagar;1611;144;1;1;4;Partial;Yes;22/11/2008;Others;NoSeWa;Paved;RM;3.2;3.7;2.9;3.205
P02834;KK Nagar;1323;87;1;1;3;Family;Yes;22/07/1990;House;NoSeWa;Gravel;RH;4.3;4.9;2.6;3.8
P07558;KK Nagar;1929;84;3;2;5;Normal Sale;No;12/10/1978;Others;AllPub;Paved;RH;4.1;2.5;3.1;3.22
P06062;Adyar;658;155;1;1;2;AdjLand;No;04/11/1991;House;AllPub;No Access;A;3.8;2.9;2.9;3.17
P05477;Karapakkam;1570;170;2;2;4;Family;Yes;19/02/2002;House;NoSewr ;No Access;A;3;5;3;3.6
P06593;Chrompet;1162;27;1;1;3;Partial;No;27/07/1972;Commercial;AllPub;Paved;RM;4.2;2.6;2.5;3.05
P04855;Chrompet;960;116;1;1;3;AbNormal;No;21/06/1999;Others;ELO;Paved;RH;4.5;3.2;5;4.13
P05446;Adyar;667;71;1;1;2;Partial;Yes;24/02/2004;House;ELO;Paved;RH;3.5;4.6;3.7;3.82
P05522;Chrompet;1293;174;2;1;4;Normal Sale;No;10/02/2006;House;AllPub;Paved;RL;4.1;4.7;2.1;3.74
P09724;Velachery;1952;88;3;2;5;Partial;No;01/12/1961;House;ELO;No Access;C;4;4.4;2.2;3.64
P05496;KK Nagar;2424;156;4;2;6;Normal Sale;Yes;19/02/1991;Commercial;NoSewr ;Paved;RH;3.7;4.8;3.2;3.83
P08203;Anna Nagar;1605;4;1;1;4;Partial;Yes;02/04/1968;Others;NoSewr ;No Access;RL;2.5;2.3;4.4;3.21
P01490;Chormpet;835;46;1;1;3;Partial;Yes;08/04/1990;Others;AllPub;Gravel;RL;2.1;2.4;2.7;2.4
P05377;Karapakkam;799;188;1;1;2;AdjLand;No;18/03/1961;House;AllPub;Paved;C;2.6;5;4.7;4.16
P01481;Adyar;695;165;1;1;2;Family;Yes;11/04/1998;Others;NoSewr ;Paved;A;4.5;4.9;2.1;3.38
P04319;KK Nagar;1463;85;2;1;4;Normal Sale;No;27/09/1995;Commercial;AllPub;Gravel;RH;2.3;2.7;3.6;2.94
P05107;KK Nagar;2006;170;3;2;5;AdjLand;Yes;01/05/2004;Others;AllPub;Paved;RL;3.1;4.4;3.6;3.69
P05455;KK Nagar;1358;128;2;1;4;AbNormal;No;25/02/1996;Others;NoSeWa;Gravel;RL;2;4.6;2.1;2.82
P05543;Adyar;645;19;1;1;2;Normal Sale;Yes;09/02/1998;Commercial;NoSeWa;Paved;C;4.4;2.7;2.5;3.11
P00512;Anna Nagar;1731;62;1;1;4;AbNormal;No;20/02/1983;Commercial;AllPub;Paved;RM;4.1;3.2;3.7;3.715
P09407;Anna Nagar;1669;92;1;1;4;AbNormal;No;28/12/1975;Commercial;AllPub;Paved;RH;2.2;4;3.3;3.09
P09612;Velachery;1781;30;2;1;4;AbNormal;No;18/07/1968;House;AllPub;Paved;RM;2.9;2.8;4.8;3.43
P04884;Karapakkam;766;38;1;1;2;Family;Yes;22/06/1960;Commercial;NoSeWa;Paved;RM;4.8;2.2;2;2.9
P01017;Chrompet;1148;82;1;1;3;AbNormal;Yes;02/03/1985;Others;ELO;Gravel;RM;3.4;2.9;2;2.78
P09964;Velachery;1625;73;2;1;4;Normal Sale;Yes;04/07/1986;Commercial;ELO;Gravel;RM;2;3.7;2;2.77
P09225;T Nagar;1741;106;1;1;4;Family;Yes;25/02/1985;Others;ELO;No Access;RM;3.1;4.7;4.6;
P06925;KK Nagar;1571;1;2;1;4;AdjLand;Yes;20/04/1998;Others;NoSeWa;Paved;RM;2.7;4.4;4.7;4.01
P04192;Karapakkam;1196;18;1;1;3;Normal Sale;Yes;31/10/1961;Other;ELO;Gravel;RH;3.3;4.2;3.9;3.81
P02206;Karapakkam;1418;175;2;2;4;Normal Sale;Yes;25/11/1971;Others;NoSeWa;No Access;C;2.3;3.6;4.8;3.69
P06180;Chrompet;1087;67;1;1;3;AdjLand;Yes;13/10/1995;Commercial;ELO;No Access;RM;2.5;3.6;2.9;3.06
P03350;Karapakkam;1350;144;2;2;4;Normal Sale;No;11/04/2006;Commercial;ELO;Paved;I;2.3;2;5;3.29
P02844;Anna Nagar;1735;96;1;1;4;Family;No;21/07/1984;House;NoSewr ;No Access;RL;3.9;3.3;3.6;3.63
P08229;Chrompet;707;124;1;1;2;Partial;No;23/03/1985;House;ELO;Paved;RM;2.8;4.8;4.6;4.14
P08388;Velachery;1735;159;2;1;4;Family;Yes;28/01/1967;House;AllPub;Paved;RH;2.4;4.8;2.2;3.42
P03103;Karapakkam;1156;122;1;1;3;AdjLand;Yes;28/05/2002;House;ELO;Gravel;RL;3.1;4.1;2;2.96
P03847;Adyar;1175;200;1;1;3;Normal Sale;No;02/01/2000;Others;NoSewr ;No Access;A;4.9;3.1;2.4;3.29
P02093;Velachery;1724;47;2;1;4;AbNormal;Yes;17/12/1987;Commercial;NoSewr ;Paved;RL;2.9;2.7;2;2.54
P07955;Anna Nagar;1638;177;1;1;4;AbNormal;No;17/06/1989;House;NoSewr ;No Access;RL;4.4;2.9;2.1;3.105
P01349;Chrompet;883;163;1;1;3;Adj Land;Yes;28/07/1979;Commercial;AllPub;No Access;RM;2.2;3.9;2.6;3
P07597;Chrompet;1135;50;1;1;3;AbNormal;No;01/10/1985;Others;NoSewr ;No Access;RM;4.9;2.1;3.8;3.45
P04286;Karapakkam;984;183;1;1;3;Family;Yes;03/10/1997;House;NoSewr ;No Access;C;2.7;2.7;4.7;
P07587;Chrompet;1241;152;2;1;4;Partial;Yes;05/10/1973;House;NoSeWa;No Access;RL;3.7;3.8;3.4;3.65
P05233;KK Nagar;2049;46;3;2;5;AbNormal;No;10/04/1989;Commercial;NoSeWa;Paved;RH;2.5;2.3;2.2;2.32
P03276;Velachery;1819;190;3;2;5;Partial;No;29/04/1976;Others;NoSewr ;Paved;C;3;2.6;2.6;2.7
P09590;Velachery;1912;0;3;2;5;Partial;Yes;10/09/1954;Others;NoSewr ;Gravel;I;4.7;4.6;3.2;4.21
P09185;Anna Nagar;1821;14;2;1;5;Partial;Yes;11/03/1984;House;AllPub;Gravel;RM;3.1;2.7;4.4;3.52
P00394;Anna Nagar;1866;137;2;1;5;Normal Sale;Yes;22/05/1994;Others;AllPub;No Access;RL;4.4;4.7;2.1;3.555
P03251;Karapakkam;712;115;1;1;2;AdjLand;No;30/04/1989;Others;ELO;No Access;C;4.2;3;2.4;3.12
P01332;Chormpet;916;173;1;;3;Normal Sale;Yes;12/08/1974;Others;ELO;Paved;RL;3.4;3.5;3;
P04157;Karapakkam;1320;57;1;1;3;AdjLand;Yes;26/10/2004;Commercial;NoSeWa;Paved;I;2.8;2.7;4.5;3.45
P09365;Chrompet;975;147;1;1;3;AbNormal;No;13/01/1971;Others;AllPub;Gravel;RH;4.9;2.9;4.1;3.86
P02463;Karapakkam;1058;39;1;1;3;Normal Sale;Yes;03/10/1994;Others;NoSewr ;No Access;RM;2.5;4.2;4.9;3.97
P09573;Velachery;1904;68;3;2;5;Family;Yes;04/10/1955;Others;ELO;Paved;I;3.1;3.7;2.8;3.28
P03779;Velachery;1787;111;2;1;4;Normal Sale;Yes;19/01/1981;Commercial;NoSewr ;Paved;I;2.3;4.3;4.7;3.92
P05007;Velachery;1771;109;2;1;4;AdjLand;No;27/05/1975;House;AllPub;Gravel;A;2.3;5;4.4;4.15
P06599;Karapakkam;643;167;1;1;2;Normal Sale;No;27/07/1969;Commercial;AllPub;NoAccess;RL;2.2;4.2;3.6;3.36
P04975;Adyar;1210;175;2;2;4;AbNormal;Yes;02/06/1975;Commercial;NoSewr ;No Access;C;3.5;2.2;2;2.49
P02818;Karapakkam;881;29;1;1;2;Family;No;30/07/1964;Commercial;NoSewr ;Paved;A;2.1;4.2;4.2;3.57
P09738;Velachery;1700;113;2;1;4;Normal Sale;Yes;17/10/1983;Commercial;ELO;No Access;RL;2;2.2;2.9;2.36
P08408;T Nagar;1543;107;1;1;4;AbNormal;No;14/01/1995;House;ELO;No Access;RM;3.4;3;2.2;2.76
P03041;Adyar;620;181;1;1;2;Normal Sale;Yes;09/06/2006;Commercial;AllPub;No Access;A;2.6;3.3;2.1;2.49
P02251;KK Nagar;1879;45;3;2;5;AbNormal;No;10/11/1995;Others;AllPub;Paved;RM;2.6;4.2;2.6;3.08
P09520;Adyar;713;60;1;1;2;AdjLand;No;05/11/1969;Others;NoSewr ;Gravel;I;4.9;3;3.7;3.92
P00214;Anna Nagar;1737;71;1;1;4;AdjLand;Yes;17/09/2005;House;AllPub;Gravel;RL;4.4;3.6;4.2;4.12
P06441;T Nagar;1853;167;2;1;5;Partial;No;24/08/1989;House;NoSeWa;No Access;RL;4.6;2.9;4.5;4.13
P08950;Velachery;1607;47;2;1;4;Normal Sale;Yes;14/06/1979;Commercial;ELO;Paved;RM;3.6;3.8;4.9;4.08
P01633;KK Nagar;2148;160;3;2;5;AdjLand;No;12/03/1991;Commercial;NoSewr ;Paved;RH;4;2.4;3.6;3.36
P08992;T Nagar;1674;127;1;1;4;Normal Sale;Yes;31/05/1967;Others;ELO;Gravel;RH;4;3.6;3.6;3.72
P07818;Anna Nagar;1569;187;1;1;4;Partial;Yes;31/07/1976;House;AllPub;No Access;RL;2.2;3.1;3.5;2.945
P02136;KK Nagar;2493;169;4;2;6;Family;No;05/12/2001;Others;NoSeWa;Paved;RH;3.7;3.6;4.3;3.91
P04105;Karapakkam;1585;48;2;2;4;Partial;No;17/11/1965;Commercial;ELO;Paved;RM;3.3;3.8;3.5;3.53
P01597;Karapakkam;991;189;1;1;3;Partial;No;20/03/1979;House;NoSewr ;No Access;A;3;4.1;4.2;3.81
P02865;Karapakkam;884;21;1;1;2;Family;No;20/07/1964;House;ELO;Paved;A;2.9;4.9;3.8;3.86
P00405;T Nagar;1566;68;1;1;4;Partial;No;16/05/1989;Others;NoSeWa;Paved;RH;3.4;4.9;3.7;3.91
P09624;Velachery;1782;179;2;1;4;AdjLand;Yes;26/06/1980;Commercial;NoSeWa;Gravel;A;4.1;4.7;4.2;4.4
P08030;Anna Nagar;1712;173;1;1;4;Normal Sale;Yes;27/05/1964;Commercial;ELO;No Access;RL;4.8;2.3;3.5;3.655
P07714;Anna Nagar;1708;81;1;1;4;AbNormal;Yes;29/08/1989;Commercial;AllPub;Gravel;RM;4.2;4.4;3.8;4.09
P02659;Adyar;1268;185;2;2;4;Normal Sale;No;27/08/1996;Others;AllPub;No Access;RM;2.7;3.7;3.9;3.5
P07770;Adyar;916;32;1;1;3;Normal Sale;Yes;15/08/1980;House;ELO;No Access;A;3.6;3;3.9;3.63
P09782;Velachery;1597;10;2;1;4;AbNormal;No;17/08/1950;House;NoSewr ;Gravel;C;2.6;3.9;2.2;3.07
P02377;Anna Nagar;1574;54;1;1;4;Partial;Yes;20/10/1992;House;NoSeWa;Gravel;RH;4.1;3.9;2.3;3.33
P01478;Adyar;1209;47;2;2;4;AbNormal;No;20/04/1974;House;AllPub;Gravel;A;4.9;2.9;4.9;4.5
P03140;Karapakkam;547;135;1;1;2;Partial;Yes;27/05/1975;Others;NoSewr ;Paved;I;4.2;2.2;4.7;3.8
P00757;T Nagar;1838;75;2;1;5;AbNormal;Yes;25/08/1980;House;ELO;No Access;RL;3.6;3.4;4.4;3.91
P09519;Anna Nagar;1692;128;1;1;4;Partial;No;01/11/1990;Commercial;ELO;Paved;RH;2;3;4.8;3.37
P09930;Velachery;1661;116;2;1;4;AdjLand;Yes;12/09/1953;Commercial;ELO;Paved;A;2.6;2.9;4;3.16
P06212;Karapakkam;1041;190;1;1;3;AdjLand;Yes;07/10/2002;Commercial;NoSeWa;No Access;I;4.5;2.3;3.2;3.32
P09936;Velachery;1776;196;2;1;4;Partial;No;31/08/1956;Others;AllPub;Paved;RM;3;4.9;3.1;3.89
P06187;Karapakkam;1287;19;1;1;3;AdjLand;No;12/10/1992;Commercial;NoSewr ;Paved;C;2.1;4.7;4.4;3.8
P08772;Chrompet;912;90;1;1;3;Normal Sale;Yes;27/08/2000;Others;NoSeWa;Gravel;RL;2.8;3.4;4;3.4
P00128;Anna Nagar;1572;113;1;1;4;Normal Sale;Yes;01/12/1980;House;NoSeWa;No Access;RL;3.8;3.4;5;4.18
P00930;Chrompet;1242;176;2;1;4;Partial;No;24/04/2004;Commercial;NoSewr ;No Access;RM;4.2;4.4;3;3.92
P07205;Anna Nagar;1853;51;2;1;5;Family;No;01/02/1969;Others;NoSeWa;Gravel;RH;4.4;3.1;3.3;3.635
P02507;Anna Nagar;1906;29;2;1;5;Partial;No;30/09/1973;House;NoSewr ;Gravel;RL;3.7;4.6;4.3;4.165
P03763;Velachery;1875;165;3;2;5;AbNormal;No;19/01/1992;Commercial;NoSeWa;No Access;RL;4.4;4.6;3.8;4.31
P04420;KK Nagar;2203;76;3;2;5;AbNormal;Yes;09/09/1988;Commercial;NoSewr ;Paved;RL;2.9;2;4;3.07
P00321;Anna Nagar;1766;46;1;1;4;Partial;Yes;09/07/2001;Others;ELO;No Access;RL;4.8;2.6;4.7;4.21
P01518;Anna Nagar;1839;149;2;1;5;AdjLand;Yes;29/03/2002;Commercial;ELO;No Access;RL;2.4;4.8;5;4.04
P00109;Chrompet;1257;163;2;1;4;Normal Sale;No;16/12/1979;Commercial;NoSewr ;Paved;RL;4.7;2.5;5;3.91
P05234;KK Nagar;2311;76;4;2;6;Partial;No;10/04/1990;House;NoSewr ;Paved;RL;3.5;3.3;3.8;3.56
P03917;KK Nagar;1915;31;3;2;5;Partial;No;17/12/2000;House;AllPub;Gravel;RH;3.7;4;3.1;3.55
P09764;Velachery;1676;34;2;1;4;Partial;Yes;10/09/1977;Others;AllPub;Gravel;A;3.1;4.1;4.4;3.94
P06635;Karapakkam;891;49;1;1;3;Family;Yes;12/07/1996;Commercial;NoSewr ;Paved;C;4.5;3.3;4.5;4.14
P04347;Karapakkam;1584;85;2;2;4;AdjLand;Yes;25/09/1982;House;NoSeWa;Paved;A;3.8;3.1;4.5;3.87
P04513;Chrompet;1179;54;1;1;3;AdjLand;No;25/08/1972;Other;NoSeWa;Gravel;RH;3.1;2.7;4.2;3.27
P01829;Velachery;1747;142;2;1;4;AdjLand;Yes;08/02/1979;Others;NoSewr ;Paved;RM;3.5;3.5;2.6;3.23
P07643;Chrompet;1091;65;1;1;3;AbNormal;No;19/09/1987;Commercial;NoSewr ;No Access;RH;4.8;3.3;4.9;4.23
P06360;Karapakkam;1668;141;2;2;4;AbNormal;Yes;08/09/2003;Commercial;ELO;Gravel;RH;3.3;2.7;3.5;3.2
P05409;Anna Nagar;1849;90;2;1;5;Normal Sale;No;02/03/2005;Commercial;NoSewr ;No Access;RL;2.5;3.3;4.9;3.66
P05365;KK Nagar;1724;64;2;1;4;AdjLand;Yes;17/03/1980;House;NoSeWa;Paved;RH;4;2.7;3.2;3.29
P01238;Chrompet;1126;96;1;1;3;Family;No;09/10/1994;Others;ELO;Gravel;RH;2;3.5;3.8;3.14
P02146;Karapakkam;1610;195;2;2;4;Partial;No;07/12/1980;Commercial;NoSewr ;Gravel;RL;3.8;3.6;3.6;3.66
P01537;Karapakkam;1494;171;2;2;4;Normal Sale;Yes;30/03/1980;House;NoSeWa;No Access;RL;3;4.1;4.6;3.97
P09005;Chrompet;875;176;1;1;3;Partial;Yes;23/05/1981;House;ELO;Gravel;RL;2.1;2.7;2.6;2.49
P01832;Chrompet;886;153;1;1;3;Partial;No;02/02/2003;Commercial;NoSeWa;Paved;RH;3.5;4.9;3.4;4.03
P00002;Chrompet;857;58;1;1;3;Family;Yes;21/02/1997;House;ELO;Paved;RH;3.9;2.5;3.9;3.34
P02863;KK Nagar;1778;94;3;2;5;Family;No;12/07/2003;Others;NoSewr ;Gravel;RL;3.1;3.9;4.4;3.86
P05286;KK Nagar;1831;95;3;2;5;AdjLand;Yes;31/03/1987;House;AllPub;Gravel;RH;2.5;4;2.8;3.07
P08451;T Nagar;1596;154;1;1;4;AdjLand;No;01/01/1988;House;NoSeWa;Paved;RH;4.4;3.1;4.9;4.3
P06653;Anna Nagar;1776;41;1;1;4;Partial;Yes;13/07/1973;Others;NoSeWa;No Access;RH;4;4.8;3.1;3.84
P03864;Karapakkam;561;115;1;1;2;Family;No;04/01/1976;House;AllPub;Gravel;I;3;4;4.8;4.02
P06828;Chrompet;785;83;1;1;2;AbNormal;No;19/05/1976;Others;ELO;No Access;RM;4.8;4.1;3.6;4.16
P04344;Chrompet;1257;183;2;1;4;AdjLand;No;25/09/1986;Other;NoSeWa;Gravel;RH;3.4;2.8;4;3.34
P05113;Adyar;765;43;1;1;2;AbNormal;Yes;01/05/1999;House;AllPub;Gravel;RL;2.2;2.4;3.8;3.04
P06756;Adyar;1115;81;1;1;3;AbNormal;Yes;14/06/1971;House;AllPub;No Access;RM;2.2;4.2;3;3
P05981;Velachery;1811;47;3;2;5;AdjLand;No;18/11/2002;Others;ELO;Gravel;RH;5;2.5;3.8;3.52
P03458;KK Nagar;1629;111;2;1;4;Normal Sale;Yes;25/03/2000;Commercial;AllPub;Paved;RM;4.6;2.5;2.4;3.09
P01948;Karapakkam;826;139;1;1;2;AdjLand;No;12/01/1998;Others;NoSewr ;Paved;A;4.7;4.6;4.8;4.71
P03941;Chrompet;770;181;1;1;2;Partial;Yes;11/12/1998;House;NoSeWa;Paved;RM;2.5;3.9;3.6;3.39
P08984;Anna Nagar;1897;167;2;1;5;Family;No;28/05/1995;House;NoSeWa;Paved;RL;2.8;3.2;2.9;2.94
P01512;T Nagar;1510;144;1;1;4;Partial;No;30/03/2001;Commercial;NoSewr ;Paved;RL;5;2.7;5;4.425
P04620;T Nagar;1815;23;2;1;5;AbNormal;Yes;02/08/1999;Commercial;NoSeWa;Paved;RL;3.3;2;3.1;2.885
P09585;Velachery;1857;14;3;2;5;AbNormal;Yes;08/09/1998;Commercial;NoSewr ;No Access;RL;4.2;3.1;3.3;3.44
P10032;Velachery;1502;170;2;1;4;Normal Sale;No;29/01/1950;House;NoSeWa;No Access;I;3.8;2.7;3.6;3.25
P01522;Chrompet;1262;139;2;1;4;Normal Sale;Yes;01/04/1987;Others;AllPub;Gravel;RM;4.6;2.2;2.6;3.04
P05699;Anna Nagar;1905;6;2;1;5;AbNormal;No;15/01/1985;Commercial;ELO;No Access;RM;3.8;3.4;3.4;3.54
P06773;Chrompet;1037;127;1;1;3;Family;Yes;01/06/1997;House;NoSewr ;Paved;RM;2.3;4.9;3.2;3.61
P03512;Karapakkam;1606;200;2;2;4;AdjLand;Yes;16/03/1994;House;ELO;Gravel;A;2;4.9;2.3;2.99
P09768;Velachery;1506;180;2;1;4;AdjLand;No;03/09/1982;Others;NoSewr ;Gravel;C;2.4;2.3;4.7;3.05
P05505;Karapakkam;1213;167;1;1;3;Family;No;21/02/1975;Others;NoSeWa;Paved;RH;3.8;3.8;2.6;3.32
P02641;Anna Nagar;1823;94;2;1;5;Normal Sale;No;31/08/2003;Others;AllPub;Gravel;RM;3.1;3.5;4.6;3.8
P09828;Velachery;1609;44;2;1;4;Partial;Yes;12/04/1999;House;NoSewr ;Paved;RH;2.6;2.9;4.5;3.31
P08460;Adyar;1206;63;2;2;4;AbNormal;No;29/12/1984;House;ELO;Gravel;C;2.9;2.4;3.3;3
P07762;Anna Nagar;1566;21;1;1;4;Family;No;17/08/1982;Others;NoSewr ;No Access;RL;3.7;2.5;4.9;3.88
P04726;Karapakkam;1648;26;2;2;4;Normal Sale;No;16/07/1982;House;NoSewr ;No Access;A;2.8;4.7;3;3.45
P04109;Chrompet;858;86;1;1;3;Normal Sale;No;09/11/1992;Others;ELO;Paved;RM;3.8;4;3.4;3.76
P07536;T Nagar;1843;118;2;1;5;AdjLand;Yes;19/10/1979;Others;ELO;No Access;RH;2.1;4.7;3;3.155
P01390;Chrompet;1042;178;1;1;3;AbNormal;Yes;18/06/1994;Others;AllPub;Gravel;RL;4.3;4;3.2;3.85
P09178;Velachery;1669;2;2;1;4;Normal Sale;No;20/03/1958;Others;NoSeWa;Paved;A;4.8;3.8;2.3;3.6
P06418;KK Nagar;1326;176;1;1;3;AbNormal;Yes;27/08/1999;House;NoSeWa;Gravel;RM;2;2.9;4;3.07
P06771;KK Nagar;2258;52;4;2;6;Normal Sale;No;04/06/1989;Commercial;NoSeWa;Paved;RL;2.6;4.6;4.5;3.96
