PRT_ID,AREA,INT_SQFT,DATE_SALE,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,DATE_BUILD,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE
P08436,Chrompet,1269,02-01-2008,31,2.0,1.0,4,Partial,No,08-01-1983,Commercial,NoSeWa,Paved,RL,4.0,4.6,2.7,3.85,410105,82021,13670150
P03160,KK Nagar,2459,15-05-2011,18,4.0,2.0,6,AdjLand,Yes,17-05-2002,House,NoSeWa,Paved,RH,4.5,3.8,4.3,4.21,451562,213237,12543380
P07094,Anna Nagar,1780,28-02-2009,27,1.0,1.0,4,AbNormal,Yes,08-03-1977,House,AllPub,Paved,RM,3.6,2.2,3.9,3.37,520955,178221,13709340
P09668,Velachery,1743,02-04-2006,86,2.0,1.0,4,Normal Sale,No,06-04-1988,Commercial,NoSewr ,Paved,A,3.7,2.3,2.4,2.68,474930,187472,12498160
P04724,KK Nagar,1503,10-07-2010,144,2.0,1.0,4,AdjLand,No,16-07-1984,House,NoSewr ,Paved,RH,3.3,2.7,3.0,3.0,391177,124844,8322920
P07275,KK Nagar,1323,01-01-2009,49,1.0,1.0,3,Partial,No,04-01-1997,Commercial,AllPub,Paved,RL,4.7,4.2,4.8,4.59,381281,297876,11915040
P07022,Velachery,1843,20-03-2009,149,3.0,2.0,5,Partial,No,27-03-1980,Others,ELO,Gravel,I,3.2,4.4,4.6,4.16,366150,134897,9635530
P00419,Chrompet,1021,30-04-2014,159,1.0,1.0,3,AbNormal,Yes,02-05-2005,Others,NoSeWa,Paved,RH,4.9,4.7,2.1,3.98,298097,83840,9315520
P07769,Adyar,1175,08-08-2008,69,1.0,1.0,3,Normal Sale,Yes,16-08-1979,Others,ELO,Paved,RL,4.4,2.3,4.1,3.83,418573,160990,10732635
P04126,Anna Nagar,1889,01-11-2010,104,2.0,1.0,5,Partial,No,03-11-2002,Commercial,AllPub,Paved,RL,2.9,3.3,3.5,3.24,807579,352022,20707160
P06458,Karapakkam,740,13-08-2009,150,1.0,1.0,2,AbNormal,No,21-08-1977,House,AllPub,Paved,RH,2.1,4.8,4.0,3.67,211320,95094,5283000
P08778,Adyar,991,23-08-2007,9,1.0,1.0,3,Family,Yes,25-08-1997,Others,NoSewr ,Paved,RH,3.9,3.9,4.5,4.2,347499,67569,9652750
P05620,Anna Nagar,1924,24-01-2010,36,2.0,1.0,5,Family,No,01-02-1979,Others,ELO,No Access,RM,3.0,2.0,5.0,3.55,463081,95340,13620040
P03929,Karapakkam,1463,11-12-2010,19,2.0,2.0,4,Normal Sale,No,12-12-2004,House,NoSewr ,No Access,C,3.0,4.5,3.8,3.77,217745,88275,5885000
P00842,Chrompet,927,21-06-2013,40,1.0,1.0,3,AbNormal,No,25-06-1998,House,AllPub,No Access,RM,3.3,4.3,4.3,4.0,211506,89483,8134850
P00009,Chrompet,794,13-02-2015,160,1.0,1.0,2,Family,No,22-02-1977,House,AllPub,Gravel,RH,2.0,3.3,2.5,2.67,216394,47336,6762300
P00794,Chrompet,881,18-07-2013,79,1.0,1.0,3,AdjLand,No,19-07-2008,Others,NoSewr ,Gravel,RH,4.4,3.2,4.7,4.01,253313,61144,8734920
P08358,Velachery,1534,01-02-2008,171,2.0,1.0,4,Partial,No,14-02-1953,House,NoSeWa,No Access,C,4.6,3.5,4.1,3.96,189963,67046,5587150
P09832,Velachery,1505,02-04-2005,98,2.0,1.0,4,Family,No,13-04-1960,House,AllPub,Gravel,A,3.0,3.7,3.0,3.32,224079,98858,6590550
P05840,Adyar,742,12-12-2009,191,1.0,1.0,2,AbNormal,Yes,18-12-1986,Others,ELO,No Access,C,2.9,2.0,2.2,2.37,223389,6038,6037545
P09462,Velachery,1618,25-11-2006,8,2.0,1.0,4,Normal Sale,No,07-12-1958,Commercial,AllPub,Paved,A,4.2,4.5,3.7,4.19,458492,91698,11462310
P02364,Chrompet,973,17-10-2011,112,1.0,1.0,3,Normal Sale,Yes,27-10-1971,Commercial,NoSeWa,Gravel,RH,3.0,4.1,3.5,3.59,328693,97390,12173800
P08670,Chrompet,925,27-09-2007,186,1.0,1.0,3,Normal Sale,No,04-10-1978,Others,ELO,Gravel,RM,2.0,2.9,4.7,3.17,301983,45755,9151000
P02799,Chrompet,1268,24-07-2011,122,2.0,1.0,4,AdjLand,No,02-08-1975,House,NoSeWa,No Access,RH,3.1,3.8,3.5,3.5,223121,135466,7968600
P03613,Velachery,1742,16-02-2011,63,2.0,1.0,4,Family,No,19-02-1998,Others,NoSewr ,Gravel,A,2.2,3.1,3.5,3.0,341584,59777,8539610
P07682,Velachery,1875,03-09-2008,12,3.0,2.0,5,AdjLand,No,14-09-1967,Others,AllPub,Gravel,RL,2.3,2.7,4.6,3.17,344228,218011,11474270
P01205,Chrompet,1248,25-10-2012,123,2.0,1.0,4,Family,Yes,27-10-2007,Commercial,AllPub,Paved,RL,2.1,3.0,4.4,3.15,501440,75976,15195150
P06782,Chrompet,1193,26-05-2009,118,1.0,1.0,3,AdjLand,No,05-06-1971,Others,ELO,Gravel,RL,4.1,3.7,3.7,3.82,257793,138812,9915110
P02209,Chrompet,1061,15-11-2011,177,1.0,1.0,3,Family,No,21-11-1985,Others,AllPub,Gravel,RL,3.5,2.8,4.5,3.52,300821,141010,9400670
P01239,Anna Nagar,1699,04-10-2012,185,1.0,1.0,4,AbNormal,Yes,15-10-1969,Commercial,ELO,Gravel,RH,4.4,2.0,4.6,3.88,752593,366648,19297260
P05153,KK Nagar,2101,19-04-2010,69,3.0,2.0,5,Partial,Yes,24-04-1988,House,NoSeWa,Gravel,RL,3.6,3.8,5.0,4.22,384194,186276,11642240
P07680,KK Nagar,1380,04-09-2008,81,2.0,1.0,4,Normal Sale,Yes,07-09-1997,Others,AllPub,Gravel,RM,2.6,4.2,3.8,3.56,342025,262219,11400820
P06741,T Nagar,1525,08-06-2009,200,1.0,1.0,4,Family,No,15-06-1982,House,NoSewr ,Paved,RM,3.2,4.4,2.7,3.275,437410,218705,11510790
P09733,Velachery,1888,25-10-2005,38,3.0,2.0,5,AbNormal,No,28-10-1995,Others,NoSewr ,Paved,RM,2.6,4.2,4.0,3.74,365093,153104,11777200
P02739,Adyar,916,08-08-2011,50,1.0,1.0,3,AbNormal,Yes,16-08-1977,Others,ELO,No Access,RM,2.5,4.4,3.9,3.58,375172,37517,9379310
P03418,KK Nagar,2169,31-03-2011,92,3.0,2.0,5,Normal Sale,No,02-04-2002,Commercial,NoSewr ,Paved,RL,4.6,3.7,3.0,3.69,851979,408950,17039580
P04938,Chrompet,863,31-05-2010,113,1.0,1.0,3,Family,No,09-06-1973,House,AllPub,Gravel,RL,5.0,2.3,2.7,3.23,242226,125020,7813750
P07816,Adyar,1299,23-07-2008,62,2.0,2.0,4,Normal Sale,No,26-07-1997,Others,ELO,No Access,C,2.0,4.6,2.3,2.67,283058,105136,8087365
P08885,Adyar,737,06-07-2007,17,1.0,1.0,2,Partial,No,13-07-1976,House,NoSewr ,No Access,RM,3.0,2.3,4.1,3.41,276667,96833,6916665
P07463,KK Nagar,1764,03-11-2008,191,2.0,1.0,4,AdjLand,No,09-11-1985,Others,NoSeWa,Paved,RM,2.2,2.5,4.2,3.09,339467,109505,10950540
P01602,Anna Nagar,1617,11-03-2012,86,1.0,1.0,4,Partial,No,13-03-2005,Others,AllPub,Paved,RM,2.3,2.1,3.6,2.77,367695,78792,13131950
P06218,Chrompet,770,04-10-2009,174,1.0,1.0,2,Normal Sale,Yes,07-10-1996,House,NoSeWa,Paved,RL,2.6,2.3,2.1,2.33,202169,97041,8086750
P03769,Karapakkam,1267,13-01-2011,45,1.0,1.0,3,AbNormal,No,22-01-1973,Commercial,NoSewr ,Paved,A,3.1,2.6,4.9,3.67,384087,188124,7838500
P05152,Chrompet,1220,19-04-2010,79,2.0,1.0,4,Family,No,24-04-1990,Commercial,ELO,No Access,RL,4.3,2.1,3.4,3.15,410035,140950,12813600
P08953,T Nagar,1730,06-06-2007,71,1.0,1.0,4,Family,No,07-06-2001,Commercial,NoSeWa,No Access,RM,2.9,2.1,3.4,2.925,674655,327690,19275870
P01123,Chrompet,776,09-12-2012,97,1.0,1.0,2,Normal Sale,Yes,12-12-2003,House,ELO,Paved,RL,3.3,2.9,4.4,3.47,263602,24713,8237550
P05221,Anna Nagar,1624,08-04-2010,140,1.0,1.0,4,Normal Sale,Yes,11-04-1996,House,NoSeWa,Gravel,RL,2.9,3.6,4.6,3.755,353677,183388,13099130
P07819,Velachery,1682,22-07-2008,75,2.0,1.0,4,Normal Sale,Yes,28-07-1984,Others,NoSewr ,No Access,I,2.2,2.3,3.8,2.73,277024,64639,9234130
P07116,KK Nagar,2335,18-02-2009,142,4.0,2.0,6,AbNormal,Yes,22-02-1993,Commercial,NoSewr ,Gravel,RH,3.3,3.9,2.5,3.16,750333,356408,18758320
P03766,Chrompet,1027,14-01-2011,131,1.0,1.0,3,Normal Sale,No,19-01-1990,House,ELO,Paved,RH,2.8,3.7,3.3,3.31,215799,44648,7441350
P03663,Karapakkam,684,05-02-2011,101,1.0,1.0,2,AdjLand,No,13-02-1978,House,NoSeWa,Gravel,A,4.3,3.4,2.3,3.23,184087,50918,3916750
P08494,Adyar,900,09-12-2007,28,1.0,1.0,3,AdjLand,Yes,12-12-1994,House,NoSewr ,Paved,RL,4.9,2.4,4.8,4.35,323070,146850,9789995
P04208,Chrompet,932,17-10-2010,95,1.0,1.0,3,AdjLand,Yes,20-10-1998,Others,ELO,No Access,RM,4.9,4.4,3.2,4.19,323434,147016,9801040
P07248,Chrompet,1072,07-01-2009,77,1.0,1.0,3,Family,No,12-01-1992,Others,NoSewr ,No Access,RH,3.6,3.9,2.8,3.48,202176,108864,7775990
P00636,Chrompet,742,15-11-2013,7,1.0,1.0,2,AbNormal,No,24-11-1978,Others,NoSeWa,No Access,RH,5.0,3.9,3.2,4.02,154071,29629,5925790
P00910,Anna Nagar,1785,07-05-2013,162,1.0,1.0,4,AbNormal,Yes,09-05-2007,Others,NoSeWa,Gravel,RL,2.2,4.3,3.3,3.165,388877,239309,14956820
P09946,Velachery,1548,01-08-2004,111,2.0,1.0,4,AdjLand,Yes,12-08-1961,Others,ELO,No Access,RL,4.7,2.6,3.4,3.37,361661,97746,9774610
P02886,Adyar,829,05-07-2011,144,1.0,1.0,3,AdjLand,Yes,14-07-1973,Others,ELO,No Access,RL,4.5,3.6,4.2,4.17,287545,52281,8713470
P05836,KK Nagar,1333,13-12-2009,78,2.0,1.0,4,AdjLand,Yes,17-12-1995,House,NoSeWa,Gravel,RM,4.2,3.1,3.1,3.43,364061,256984,10707680
P07439,Adyar,909,08-11-2008,32,1.0,1.0,3,Normal Sale,Yes,17-11-1974,Others,NoSewr ,Paved,I,3.3,4.0,3.1,3.34,265559,16597,8298710
P09409,Chrompet,857,19-12-2006,29,1.0,1.0,3,AdjLand,No,26-12-1976,House,ELO,Gravel,RH,2.4,3.3,2.2,2.7,191810,22132,7377300
P02276,Chrompet,804,01-11-2011,25,1.0,1.0,3,AdjLand,Yes,05-11-1992,Commercial,NoSeWa,No Access,RH,3.5,2.0,4.7,3.26,323852,114915,10446850
P03126,Karapakkam,1377,22-05-2011,112,2.0,2.0,4,Normal Sale,No,31-05-1974,House,ELO,Paved,I,4.0,4.7,2.3,3.53,256211,115905,6100250
P06744,Adyar,1289,07-06-2009,181,2.0,2.0,4,Normal Sale,Yes,12-06-1991,Commercial,AllPub,Gravel,RM,3.5,2.7,4.1,3.64,607616,190965,17360470
P07974,Adyar,1153,05-06-2008,122,1.0,1.0,3,Normal Sale,No,11-06-1986,House,AllPub,Gravel,RL,2.9,4.1,3.1,3.24,353337,19630,9814930
P07954,Chrompet,880,12-06-2008,144,1.0,1.0,3,Family,Yes,17-06-1989,House,NoSeWa,No Access,RM,4.2,4.9,4.0,4.42,283960,34419,8604850
P03158,Anna Nagar,1694,15-05-2011,167,1.0,1.0,4,Partial,Yes,23-05-1976,Commercial,AllPub,Paved,RH,3.3,4.6,3.1,3.545,659934,94276,18855250
P08773,Velachery,1681,24-08-2007,8,2.0,1.0,4,Family,Yes,27-08-1993,House,ELO,Gravel,RL,2.6,2.1,3.7,2.71,415148,202252,10644830
P06514,KK Nagar,1988,03-08-2009,169,3.0,2.0,5,Normal Sale,No,06-08-1997,Others,NoSeWa,Gravel,RL,2.1,2.1,2.3,2.18,458664,217865,11466600
P07883,KK Nagar,1369,04-07-2008,55,2.0,1.0,4,AdjLand,No,12-07-1978,House,NoSewr ,Paved,RM,2.1,3.3,4.0,3.22,355048,182076,9103800
P02363,Velachery,1920,17-10-2011,84,3.0,2.0,5,Family,Yes,27-10-1970,Commercial,NoSewr ,Paved,RL,3.6,3.6,3.3,3.51,576972,263759,16484920
P07750,Adyar,961,12-08-2008,111,1.0,1.0,3,Normal Sale,No,21-08-1972,Commercial,NoSeWa,Gravel,RL,3.9,4.3,4.4,4.23,487712,112549,12505440
P06866,Adyar,907,03-05-2009,6,1.0,1.0,3,Partial,Yes,12-05-1975,House,NoSewr ,Gravel,A,4.0,3.1,2.7,3.17,206045,26586,6646610
P07585,KK Nagar,1730,27-09-2008,200,2.0,1.0,4,Normal Sale,No,02-10-1990,Commercial,NoSewr ,Gravel,RL,2.1,3.5,3.5,3.08,589574,235830,14739360
P02440,Karapakkam,1527,03-10-2011,8,2.0,2.0,4,Family,No,07-10-1994,House,NoSeWa,Paved,RH,3.5,4.4,4.4,4.13,365944,112024,7468250
P00259,Chrompet,825,20-08-2014,27,1.0,1.0,3,Partial,Yes,24-08-1999,Others,AllPub,Paved,RL,5.0,4.8,2.7,4.23,242663,152788,8987500
P00994,Anna Nagar,1882,13-03-2013,45,2.0,1.0,5,Normal Sale,Yes,14-03-2008,Others,AllPub,No Access,RL,2.2,3.6,4.5,3.47,590474,221428,14761860
P09422,Adyr,784,14-12-2006,17,1.0,1.0,2,AdjLand,No,20-12-1983,House,NoSewr ,Gravel,RM,4.8,2.0,2.6,3.14,352718,90440,9044045
P04590,Adyar,1249,04-08-2010,93,2.0,2.0,4,AdjLand,No,09-08-1991,Commercial,NoSewr ,Paved,A,3.9,2.2,4.8,,417195,176992,12642285
P02841,Velachery,1574,15-07-2011,101,2.0,1.0,4,Partial,No,19-07-1993,House,AllPub,Paved,C,2.6,4.7,2.0,3.37,253068,86766,7230510
P06376,Chrompet,827,03-09-2009,176,1.0,1.0,3,AdjLand,Yes,07-09-1992,House,ELO,Paved,RL,3.4,2.6,5.0,3.56,278450,147926,8701550
P02959,Karapakkam,854,22-06-2011,118,1.0,1.0,2,Partial,No,23-06-2006,House,AllPub,Gravel,RM,2.1,3.1,4.8,3.48,280525,98563,7581750
P08035,T Nagar,1512,15-05-2008,55,1.0,1.0,4,Normal Sale,Yes,18-05-1998,Others,ELO,Paved,RM,3.5,3.1,2.6,2.995,549504,164851,13737610
P03751,T Nagar,1642,16-01-2011,53,1.0,1.0,4,AdjLand,No,24-01-1978,House,NoSewr ,Paved,RH,2.2,2.2,4.8,3.37,426693,112288,11228760
P07430,KK Nagar,2438,10-11-2008,105,4.0,2.0,6,Normal Sale,Yes,13-11-1996,Commercial,NoSeWa,Gravel,RH,4.6,4.6,2.2,3.64,929714,193690,19369040
P07169,KK Nagar,1401,31-01-2009,100,2.0,1.0,4,Partial,No,05-02-1989,House,NoSeWa,Paved,RH,2.2,4.7,3.0,3.27,370510,148204,7410200
P08374,Anna Nagar,1767,25-01-2008,68,1.0,1.0,4,AbNormal,No,05-02-1963,Commercial,NoSewr ,Gravel,RM,4.8,2.4,2.0,3.08,766669,141229,20175500
P07283,Adyar,655,30-12-2008,25,1.0,1.0,2,Family,No,08-01-1973,Commercial,ELO,No Access,RH,3.8,4.8,3.9,4.05,253588,47548,7924640
P01470,Chrompet,912,17-04-2012,71,1.0,1.0,3,Normal Sale,Yes,26-04-1978,Commercial,AllPub,Gravel,RH,3.6,4.7,4.4,4.28,327367,96998,12124700
P07976,Anna Nagar,1626,05-06-2008,27,1.0,1.0,4,Family,Yes,15-06-1970,Others,ELO,Gravel,RH,3.8,3.5,4.5,4.005,513516,192568,12837890
P03432,KK Nagar,2271,28-03-2011,190,4.0,2.0,6,AdjLand,No,03-04-1984,Others,NoSeWa,Gravel,RL,3.6,3.9,3.4,3.61,544989,190112,12674160
P03930,Karapakkam,1467,11-12-2010,90,2.0,2.0,4,AbNormal,Yes,21-12-1969,House,ELO,Gravel,C,4.4,3.4,4.8,4.26,297055,108679,7245250
P06867,Chrompet,1013,03-05-2009,63,1.0,1.0,3,AbNormal,Yes,07-05-1992,House,AllPub,Gravel,RM,4.3,2.1,3.1,3.06,333797,93880,10431150
P05118,KK Nagar,2158,27-04-2010,27,3.0,2.0,5,Family,No,29-04-2003,Commercial,NoSewr ,Paved,RL,4.7,3.7,4.4,4.28,845947,287622,16918940
P02988,Karapakkam,579,17-06-2011,88,1.0,1.0,2,Family,No,20-06-1999,House,AllPub,Gravel,RH,4.4,2.5,3.4,3.43,274056,51386,5709500
P08367,Anna Nagar,1950,27-01-2008,48,2.0,1.0,5,Normal Sale,No,05-02-1970,Others,NoSewr ,No Access,RM,4.7,2.7,4.4,4.08,449090,112272,14034060
P05348,Chrompet,922,13-03-2010,163,1.0,1.0,3,Partial,Yes,16-03-1996,Others,NoSewr ,Paved,RH,3.3,4.3,3.0,3.61,215866,103616,8634640
P07987,Velachery,1775,30-05-2008,106,2.0,1.0,4,Family,No,06-06-1981,House,NoSewr ,Gravel,I,2.1,3.2,2.6,2.75,287479,174230,8711490
P05967,Karapakkam,1132,19-11-2009,163,1.0,1.0,3,AbNormal,No,29-11-1971,House,ELO,No Access,RH,3.9,4.9,2.0,3.44,261195,95949,5330500
P01901,Karapakkam,517,18-01-2012,13,1.0,1.0,2,Family,No,28-01-1972,Commercial,NoSewr ,Paved,RM,2.1,4.8,2.5,3.07,300520,61470,6830000
P02007,Karapakkam,1020,28-12-2011,102,1.0,1.0,3,Partial,Yes,30-12-2003,Others,ELO,No Access,I,4.4,4.2,2.9,3.74,266622,55805,6200500
P01331,Chrompet,976,03-08-2012,44,1.0,1.0,3,Partial,No,05-08-2005,Others,NoSeWa,Paved,RM,3.5,4.1,2.8,3.53,254866,154740,9102370
P04769,Karapakkam,1575,02-07-2010,4,2.0,2.0,4,Family,Yes,04-07-2001,House,NoSeWa,Paved,RM,3.6,3.1,4.3,3.73,455136,227568,9894250
P01471,T Nagar,1644,17-04-2012,189,1.0,1.0,4,Family,Yes,27-04-1973,House,NoSeWa,Paved,RH,3.6,3.3,4.4,3.885,332860,137735,11477930
P09191,Velachery,1740,04-03-2007,179,2.0,1.0,4,AbNormal,No,11-03-1979,Commercial,NoSeWa,Gravel,RL,4.7,4.8,2.8,4.18,528738,287029,15106810
P06301,KK Nagar,2191,17-09-2009,166,3.0,2.0,5,Family,No,23-09-1985,Others,AllPub,Paved,RH,4.8,3.7,4.1,4.19,542553,99653,11072500
P04056,Karapakkam,1370,16-11-2010,134,2.0,2.0,4,Normal Sale,No,21-11-1989,Commercial,NoSewr ,Gravel,RH,3.5,4.6,3.9,3.99,536436,156461,11175750
P08045,Chrompet,838,12-05-2008,53,1.0,1.0,3,Partial,Yes,14-05-2002,House,NoSeWa,Paved,RH,2.3,5.0,2.9,3.56,250013,125006,7812900
P01225,Chrompet,1178,13-10-2012,82,1.0,1.0,3,Family,Yes,20-10-1984,Commercial,ELO,No Access,RH,4.9,4.3,2.7,4.0,419707,114466,12718400
P06723,Anna Nagar,1775,13-06-2009,113,1.0,1.0,4,Family,No,16-06-1998,Others,NoSewr ,No Access,RM,2.7,4.2,3.3,3.315,519758,119944,13327120
P04563,Adyar,936,08-08-2010,77,1.0,1.0,3,Partial,No,11-08-1998,House,AllPub,Gravel,A,4.5,4.8,2.3,3.46,252399,25240,6309980
P09321,Velachery,1505,17-01-2007,96,2.0,1.0,4,Partial,Yes,19-01-1997,Commercial,ELO,No Access,I,3.1,4.6,3.2,3.81,445275,98950,12368750
P01046,Anna Nagar,1814,29-01-2013,195,2.0,1.0,5,Family,No,31-01-2005,House,NoSeWa,Gravel,RM,2.8,3.8,2.6,2.97,539186,256114,13479660
P04922,Chrompet,1202,03-06-2010,55,2.0,1.0,4,Family,No,11-06-1978,Commercial,NoSeWa,No Access,RL,3.9,3.5,3.0,3.47,313720,125488,12548800
P08979,Velachery,1762,25-05-2007,28,2.0,1.0,4,Normal Sale,Yes,27-05-1999,Commercial,ELO,Pavd,I,4.2,4.8,2.4,3.93,536849,193862,14912460
P03168,KK Nagar,2186,14-05-2011,48,3.0,2.0,5,AbNormal,Yes,18-05-1993,Commercial,NoSeWa,Paved,RL,2.9,2.2,3.4,2.89,762560,443349,17733960
P09915,Velachery,1574,20-10-2004,120,2.0,1.0,4,AdjLand,No,22-10-1999,Commercial,NoSeWa,No Access,C,3.1,4.1,4.8,4.06,408330,96078,12009700
P00825,T Nagar,1804,02-07-2013,188,2.0,1.0,5,AbNormal,No,09-07-1987,House,NoSewr ,Paved,RL,4.7,3.8,3.3,3.845,310982,74636,12439270
P01086,Chrompet,837,05-01-2013,196,1.0,1.0,3,Normal Sale,No,07-01-2006,Others,AllPub,Gravel,RH,4.8,4.0,3.2,4.0,216214,108107,8315940
P05039,KK Nagar,1901,12-05-2010,16,3.0,2.0,5,AbNormal,No,17-05-1991,House,NoSewr ,Gravel,RM,3.9,2.2,4.5,3.63,554759,244094,11095180
P08431,Adyar,1208,04-01-2008,183,2.0,2.0,4,AbNormal,No,09-01-1988,House,AllPub,Paved,A,3.8,4.6,2.4,3.26,221275,85655,7137900
P01804,Velachery,1609,05-02-2012,29,2.0,1.0,4,AdjLand,Yes,18-02-1959,Others,ELO,Paved,I,4.9,3.0,3.7,3.69,307905,102635,9330460
P01836,Karapakkam,1028,30-01-2012,11,1.0,1.0,3,Family,Yes,01-02-2001,House,ELO,No Access,RL,3.0,4.0,3.0,3.3,326014,63785,7087250
P07155,T Nagar,1773,06-02-2009,166,1.0,1.0,4,AdjLand,Yes,15-02-1974,Commercial,NoSeWa,No Access,RH,3.3,2.2,4.1,3.385,506149,292009,19467250
P02189,Chrompet,958,19-11-2011,49,1.0,1.0,3,Family,No,22-11-1999,Others,ELO,Paved,RM,3.9,2.5,3.9,3.34,270242,45040,9008060
P09629,Velachery,1588,02-06-2006,80,2.0,1.0,4,Family,Yes,13-06-1961,Commercial,AllPub,No Access,A,4.2,4.9,2.1,3.89,460650,80614,11516250
P05422,Velachery,1983,27-02-2010,190,3.0,2.0,5,Family,Yes,11-03-1960,Others,NoSewr ,No Access,C,3.8,2.1,2.7,2.71,339360,137579,9171900
P06200,Karapakkam,1028,06-10-2009,99,1.0,1.0,3,Partial,No,10-10-1994,Commercial,AllPub,Gravel,RL,4.5,5.0,4.0,4.45,400050,220028,10001250
P01583,Karapakkam,888,14-03-2012,9,1.0,1.0,2,Normal Sale,Yes,23-03-1979,House,NoSeWa,Gravel,I,3.9,5.0,3.7,4.15,295447,64228,6422750
P03400,Adyar,1288,02-04-2011,45,2.0,2.0,4,AdjLand,No,09-04-1983,House,NoSeWa,Gravel,RH,2.7,3.5,3.6,3.31,334129,117928,9827320
P08151,Anna Nagar,1567,08-04-2008,179,1.0,1.0,4,AdjLand,No,19-04-1965,Others,NoSeWa,No Access,RL,4.1,5.0,4.8,4.605,383791,58150,11630020
P06953,Chrompet,1282,09-04-2009,137,2.0,1.0,4,Partial,No,11-04-2001,Commercial,NoSeWa,Gravel,RM,2.1,4.4,4.9,3.86,471051,106366,15195200
P02355,Karapakkam,662,18-10-2011,172,1.0,1.0,2,Family,Yes,24-10-1986,House,NoSewr ,Paved,C,3.4,2.8,2.2,2.74,142223,61630,4740750
P01090,Chrompet,1251,02-01-2013,14,2.0,1.0,4,Family,No,05-01-2004,Commercial,ELO,Paved,RL,3.3,2.7,3.5,3.12,429255,69235,13846950
P03104,Karapakkam,895,26-05-2011,18,1.0,1.0,3,AdjLand,Yes,06-06-1965,Others,NoSewr ,No Access,RM,4.7,4.6,4.4,4.55,278807,108425,7744625
P09058,Velachery,1718,25-04-2007,2,2.0,1.0,4,Normal Sale,Yes,27-04-1996,Commercial,NoSeWa,Gravel,RL,4.8,3.3,2.5,3.44,519874,162461,16246070
P04766,KK Nagar,1868,03-07-2010,98,3.0,2.0,5,Partial,Yes,05-07-2001,Others,NoSewr ,Gravel,RH,2.0,2.6,2.4,2.34,374489,215615,11348140
P00146,Chrompet,1156,10-11-2014,93,1.0,1.0,3,Family,No,15-11-1992,Commercial,NoSeWa,Gravel,RM,4.3,4.9,5.0,4.75,423741,211871,14124700
P09396,Chrompet,1047,23-12-2006,92,1.0,1.0,3,Partial,No,29-12-1982,Commercial,ELO,No Access,RM,2.6,4.4,4.7,3.95,308547,106805,11867200
P07177,Chrompet,1085,28-01-2009,92,1.0,1.0,3,AbNormal,No,07-02-1971,Commercial,NoSeWa,Paved,RM,2.9,4.2,2.5,3.3,356510,50930,12732500
P08448,Adyar,1272,28-12-2007,169,2.0,2.0,4,Partial,Yes,06-01-1972,House,AllPub,Gravel,I,2.1,2.0,3.3,2.68,284818,132915,9493940
P02283,Chrompet,942,31-10-2011,191,1.0,1.0,3,AdjLand,No,04-11-1994,House,NoSewr ,No Access,RL,2.2,5.0,4.7,4.07,225230,93199,7766550
P06625,Chrompet,743,12-07-2009,153,1.0,1.0,2,AdjLand,No,15-07-1997,Commercial,NoSeWa,Paved,RH,2.5,2.2,3.5,2.68,257931,66871,9553000
P01021,Anna Nagar,1595,20-02-2013,58,1.0,1.0,4,Partial,No,24-02-2000,Others,NoSeWa,No Access,RH,2.4,2.8,3.9,3.1,379894,141103,10854110
P04608,KK Nagar,1408,01-08-2010,156,2.0,1.0,4,Family,No,02-08-2005,House,NoSewr ,Gravel,RH,2.0,4.4,4.7,3.8,342060,128273,8551500
P09336,Velachery,1877,12-01-2007,30,3.0,2.0,5,Normal Sale,No,25-01-1955,House,NoSewr ,Gravel,I,2.8,2.4,3.8,2.92,264367,167433,8812240
P09945,Velachery,1601,03-08-2004,188,2.0,1.0,4,Normal Sale,Yes,12-08-1970,Others,ELO,Paved,A,4.3,3.2,4.8,3.96,246695,148017,8223180
P03414,Karapakkam,1179,31-03-2011,81,1.0,1.0,3,Normal Sale,No,03-04-1997,Commercial,NoSewr ,No Access,RM,3.0,3.0,2.4,2.76,447722,91580,10175500
P06280,Velachery,1567,22-09-2009,175,2.0,1.0,4,Normal Sale,No,01-10-1974,Commercial,ELO,Gravel,RH,3.8,2.3,3.3,2.98,461998,250799,13199950
P03111,KK Nagar,1520,25-05-2011,147,2.0,1.0,4,Family,No,28-05-1996,Commercial,NoSewr ,Gravel,RL,4.0,2.8,5.0,4.04,596653,244085,13560300
P01952,Chrompet,920,09-01-2012,87,1.0,1.0,3,AbNormal,No,18-01-1975,Others,ELO,Paved,RM,2.4,5.0,3.8,3.86,230098,102266,8522150
P02343,Anna Nagar,1691,21-10-2011,108,1.0,1.0,4,AbNormal,No,26-10-1988,Commercial,NoSeWa,Paved,RH,3.9,4.5,2.6,3.53,543965,344511,18132160
P08345,Adyar,800,06-02-2008,48,1.0,1.0,2,Partial,No,14-02-1975,House,NoSewr ,Gravel,C,2.5,2.7,4.9,3.74,197853,58192,5819195
P09664,Velachery,1724,09-04-2006,116,2.0,1.0,4,AbNormal,Yes,22-04-1952,House,ELO,No Access,RL,3.8,2.2,2.0,2.54,358259,152260,8956480
P09048,Chrompet,833,01-05-2007,63,1.0,1.0,3,Normal Sale,No,03-05-1997,Others,NoSeWa,Paved,RM,3.4,5.0,4.1,4.25,245356,70102,8762710
